,User_ID,Gender,Age,Location,Verification,Sexual_orientation,Sexual_polarity,Looking_for,Points_Rank,Last_login,Member_since,Number_of_Comments_in_public_forum,Time_spent_chating_H:M,Number_of_advertisments_posted,Number_of_offline_meetings_attended,Profile_pictures,Friends_ID_list,Risk
25216,47722.0,male,"44,1",G,Non_Verified,bicurious,Submisive,Nobody,0,before_40_days,20.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25217,47723.0,male,"24,9",A,Non_Verified,Heterosexual,Dominant,Women,15,before_1_days,20.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25218,47724.0,male,"54,4",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_40_days,20.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25219,47727.0,male,"24,8",A,Non_Verified,Heterosexual,Dominant,Women,0,before_31_days,20.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25220,47728.0,male,"23,2",F,Non_Verified,Heterosexual,Submisive,Nobody,0,before_40_days,20.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25221,47729.0,female,24,O,Non_Verified,bicurious,Submisive,Nobody,0,before_40_days,20.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25222,4773.0,male,"43,2",H,Non_Verified,bisexual,Switch,Nobody,0,before_950_days,3.3.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
25223,47731.0,male,"33,2",L,Non_Verified,bisexual,Submisive,Men_and_Women,0,before_17_days,21.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25224,47733.0,female,"18,4",G,Non_Verified,bisexual,Dominant,Nobody,0,before_39_days,21.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25225,47738.0,male,"24,9",A,Non_Verified,Heterosexual,Dominant,Women,15,before_1_days,21.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25226,47739.0,male,"19,9",A,Verified,Heterosexual,Submisive,Women,165,before_3_days,21.3.2017,0,0:0,1.0,0.0,0.0,,unknown_risk
25227,47741.0,male,"21,7",A,Non_Verified,Heterosexual,Submisive,Women,15,before_3_days,21.3.2017,0,0:4,0.0,0.0,3.0,,unknown_risk
25228,47742.0,male,"32,3",A,Non_Verified,Heterosexual,Switch,Nobody,0,before_19_days,21.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25229,47744.0,female,"36,8",G,Non_Verified,Heterosexual,Dominant,Men_and_Women,0,before_22_days,21.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25230,47745.0,female,"26,1",O,Non_Verified,bicurious,Submisive,Nobody_but_maybe,0,before_30_days,21.3.2017,0,0:14,0.0,0.0,0.0,,unknown_risk
25231,47749.0,male,"29,7",B,Non_Verified,Heterosexual,Switch,Nobody,0,before_38_days,21.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25232,4775.0,male,"47,8",A,Non_Verified,Heterosexual,Dominant,Women,0,before_1583_days,3.3.2012,0,0:0,1.0,0.0,0.0,,unknown_risk
25233,47750.0,male,22,J,Non_Verified,bisexual,Switch,Men_and_Women,0,before_18_days,21.3.2017,0,0:0,1.0,0.0,0.0,,unknown_risk
25234,47751.0,female,"28,9",A,Non_Verified,Heterosexual,Submisive,Nobody_but_maybe,0,before_8_days,21.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25235,47755.0,male,"32,7",H,Non_Verified,Heterosexual,Switch,Nobody,0,before_3_days,21.3.2017,0,0:28,0.0,0.0,0.0,,unknown_risk
25236,47757.0,female,"40,1",M,Non_Verified,Heterosexual,Submisive,Nobody,0,before_39_days,21.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25237,47758.0,male,"42,2",E,Non_Verified,Heterosexual,Switch,Nobody,0,before_37_days,21.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25238,47759.0,female,"19,6",B,Non_Verified,bicurious,Submisive,Nobody,0,before_38_days,21.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25239,4776.0,male,"53,7",A,Non_Verified,Heterosexual,Switch,Nobody,0,before_1856_days,3.3.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
25240,47760.0,male,"39,7",B,Non_Verified,Heterosexual,Dominant,Women,41,before_1_days,22.3.2017,1,1:56,0.0,0.0,2.0,,unknown_risk
25241,47762.0,male,"26,7",G,Non_Verified,Heterosexual,Switch,Nobody,0,before_16_days,22.3.2017,0,0:56,0.0,0.0,0.0,,unknown_risk
25242,47767.0,male,"28,5",F,Non_Verified,Heterosexual,Dominant,Nobody,0,before_16_days,22.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25243,47768.0,male,"20,1",K,Non_Verified,Heterosexual,Submisive,Women,30,before_1_days,22.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25244,4777.0,male,"32,1",A,Non_Verified,Heterosexual,Switch,Nobody,0,before_1883_days,3.3.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
25245,47770.0,male,"31,9",C,Non_Verified,Heterosexual,Dominant,Women,15,before_1_days,22.3.2017,0,8:29,0.0,0.0,0.0,,unknown_risk
25246,47772.0,female,"26,8",J,Non_Verified,Heterosexual,Dominant,Nobody,0,before_34_days,22.3.2017,0,1:22,0.0,0.0,0.0,10978,unknown_risk
25247,47773.0,female,"19,2",D,Non_Verified,bicurious,Submisive,Men_and_Women,0,before_3_days,22.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25248,47774.0,male,"51,3",A,Non_Verified,bicurious,Dominant,Men_and_Women,32,before_1_days,22.3.2017,2,0:0,1.0,0.0,9.0,34066,unknown_risk
25249,47776.0,male,"50,1",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_38_days,22.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25250,47777.0,male,"26,7",L,Non_Verified,bicurious,Switch,Women,15,before_11_days,22.3.2017,0,0:0,1.0,0.0,0.0,,unknown_risk
25251,47779.0,male,24,L,Non_Verified,Heterosexual,Submisive,Nobody,0,before_37_days,23.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25252,4778.0,male,"32,1",A,Non_Verified,Heterosexual,Switch,Nobody_but_maybe,0,before_7_days,3.3.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
25253,47780.0,male,"35,2",B,Non_Verified,Heterosexual,Dominant,,0,before_15_days,23.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25254,47781.0,male,"26,1",A,Non_Verified,Heterosexual,Dominant,Women,0,before_16_days,23.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25255,47783.0,male,"26,6",A,Non_Verified,Heterosexual,Switch,,0,before_27_days,23.3.2017,0,0:0,1.0,0.0,0.0,,unknown_risk
25256,47784.0,male,"33,3",L,Non_Verified,Heterosexual,Dominant,Women,0,before_37_days,23.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25257,47785.0,male,38,K,Non_Verified,Heterosexual,Switch,Nobody,0,before_3_days,23.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25258,47786.0,male,"49,2",A,Non_Verified,Heterosexual,Switch,Nobody,0,before_33_days,23.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25259,47788.0,female,"30,1",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_37_days,23.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25260,47789.0,male,"29,7",K,Non_Verified,Heterosexual,Switch,Nobody,0,before_37_days,23.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25261,47791.0,female,"22,3",B,Non_Verified,bisexual,Submisive,Nobody,15,before_3_days,23.3.2017,0,0:0,0.0,0.0,0.0,3984,unknown_risk
25262,47792.0,male,"33,5",G,Non_Verified,Heterosexual,Dominant,Women,0,before_3_days,23.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25263,47795.0,male,"23,6",B,Verified,Heterosexual,Switch,Women,187,before_1_days,23.3.2017,7,183:22,1.0,0.0,1.0,"43216,44140,45848,46195,42259,19732,22639,47803,41957,43116,44656,47929,34367",unknown_risk
25264,47796.0,male,24,M,Non_Verified,bisexual,Switch,Men_and_Women,35,before_10_days,23.3.2017,0,0:0,0.0,0.0,4.0,46745,unknown_risk
25265,47797.0,female,"37,3",B,Non_Verified,Heterosexual,Submisive,Nobody,0,before_37_days,23.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25266,47798.0,male,19,N,Non_Verified,bisexual,Switch,Nobody,0,before_37_days,23.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25267,4780.0,male,"32,5",B,Non_Verified,Heterosexual,Dominant,Nobody,30,before_633_days,3.3.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
25268,47801.0,male,"33,6",M,Verified,Homosexual,Submisive,Men,195,before_3_days,23.3.2017,0,0:0,0.0,0.0,8.0,,unknown_risk
25269,47803.0,male,19,H,Non_Verified,Heterosexual,Switch,Nobody,15,before_3_days,23.3.2017,0,0:0,0.0,0.0,0.0,"47795,48041,41957",unknown_risk
25270,47806.0,female,"19,7",G,Non_Verified,bisexual,Dominant,Women,0,before_36_days,24.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25271,47808.0,male,31,B,Non_Verified,bisexual,Switch,,0,before_11_days,24.3.2017,0,0:0,1.0,0.0,0.0,,unknown_risk
25272,47812.0,female,"42,1",L,Non_Verified,bisexual,Switch,Nobody,0,before_35_days,24.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25273,47813.0,female,"18,5",G,Non_Verified,bicurious,Submisive,Nobody,0,before_22_days,24.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25274,47814.0,male,"44,1",M,Non_Verified,bisexual,Submisive,Nobody,0,before_28_days,24.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25275,47815.0,male,"25,8",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_36_days,24.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25276,47816.0,male,"41,8",A,Non_Verified,Heterosexual,Dominant,Women,30,before_1_days,24.3.2017,0,0:0,2.0,0.0,0.0,,unknown_risk
25277,47817.0,female,"41,7",N,Non_Verified,bisexual,Switch,Nobody,0,before_36_days,24.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25278,47818.0,male,"33,5",A,Non_Verified,bisexual,Switch,Nobody,0,before_36_days,24.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25279,4782.0,male,"41,9",A,Non_Verified,Heterosexual,Dominant,Men_and_Women,0,before_15_days,4.3.2012,0,0:0,1.0,0.0,0.0,,unknown_risk
25280,47820.0,male,"40,4",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_36_days,24.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25281,47821.0,male,"35,7",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1_days,25.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25282,47822.0,male,"21,7",A,Non_Verified,Homosexual,Switch,Nobody,0,before_35_days,25.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25283,47824.0,male,"18,5",G,Non_Verified,Heterosexual,Dominant,Nobody,0,before_7_days,25.3.2017,2,1:33,0.0,0.0,0.0,"46745,45799",unknown_risk
25284,47825.0,male,"19,8",E,Non_Verified,Heterosexual,Switch,Nobody,0,before_35_days,25.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25285,47827.0,male,"29,7",K,Non_Verified,Heterosexual,Switch,,15,before_1_days,25.3.2017,0,0:0,0.0,0.0,3.0,"46719,48388,48329",unknown_risk
25286,47828.0,male,"30,5",K,Non_Verified,Heterosexual,Switch,Women,0,before_1_days,25.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25287,4783.0,male,"35,8",B,Non_Verified,Heterosexual,Switch,Nobody,0,before_1672_days,4.3.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
25288,47832.0,female,"18,9",M,Non_Verified,bisexual,Submisive,,9,before_1_days,25.3.2017,10,0:0,1.0,0.0,0.0,"43116,21129",unknown_risk
25289,47833.0,female,"19,4",O,Non_Verified,bisexual,Switch,Nobody,30,before_23_days,25.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25290,47834.0,male,"49,1",A,Non_Verified,Heterosexual,Submisive,Women,0,before_1_days,25.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25291,47836.0,male,"32,9",C,Non_Verified,Heterosexual,Dominant,,0,before_30_days,25.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25292,47837.0,female,37,G,Non_Verified,Heterosexual,Switch,,2,before_3_days,25.3.2017,2,1:10,1.0,0.0,0.0,,unknown_risk
25293,47839.0,male,"39,8",L,Non_Verified,Heterosexual,Switch,Nobody,0,before_1_days,25.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25294,47840.0,male,"27,5",G,Non_Verified,Heterosexual,Dominant,Nobody,0,before_4_days,25.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25295,47842.0,male,28,G,Non_Verified,bisexual,Submisive,Nobody,0,before_15_days,25.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25296,47844.0,male,"35,2",H,Non_Verified,Heterosexual,Switch,Nobody,0,before_10_days,26.3.2017,0,0:2,0.0,0.0,0.0,,unknown_risk
25297,47846.0,male,"27,7",A,Non_Verified,Heterosexual,Switch,,10,before_34_days,26.3.2017,0,0:0,0.0,0.0,2.0,,unknown_risk
25298,47847.0,male,"37,8",M,Non_Verified,Heterosexual,Dominant,Women,0,before_1_days,26.3.2017,0,0:0,1.0,0.0,0.0,,unknown_risk
25299,47848.0,male,"42,1",J,Non_Verified,Heterosexual,Dominant,Nobody,0,before_34_days,26.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25300,47849.0,male,"44,8",E,Non_Verified,Heterosexual,Dominant,Nobody,0,before_34_days,26.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25301,47850.0,male,29,M,Non_Verified,bisexual,Submisive,Nobody,0,before_15_days,26.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25302,47852.0,male,52,F,Non_Verified,Heterosexual,Switch,Nobody,0,before_34_days,26.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25303,47855.0,male,"24,8",A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_3_days,26.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25304,47857.0,male,"43,6",G,Non_Verified,Heterosexual,Dominant,Nobody,15,before_12_days,26.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25305,47858.0,male,"36,3",N,Non_Verified,Heterosexual,Dominant,,0,before_3_days,26.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25306,47859.0,male,"40,2",B,Non_Verified,bisexual,Submisive,Women,-40,before_1_days,26.3.2017,0,0:9,0.0,0.0,0.0,,unknown_risk
25307,47860.0,male,"26,7",A,Non_Verified,Heterosexual,Switch,Nobody_but_maybe,0,before_1_days,26.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25308,47861.0,male,34,A,Non_Verified,bicurious,Submisive,Women,0,before_34_days,26.3.2017,0,0:0,1.0,0.0,0.0,,unknown_risk
25309,47862.0,male,"19,8",A,Non_Verified,Heterosexual,Submisive,Women,15,before_10_days,26.3.2017,0,0:15,1.0,0.0,0.0,,unknown_risk
25310,47863.0,male,"25,4",A,Non_Verified,bicurious,Submisive,Nobody,0,before_34_days,26.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25311,47867.0,male,"30,3",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_34_days,26.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25312,4787.0,female,"30,6",E,Non_Verified,bisexual,Submisive,Nobody,0,before_1882_days,4.3.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
25313,47872.0,female,25,A,Non_Verified,Heterosexual,Submisive,Nobody,0,before_17_days,26.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25314,47873.0,male,"20,8",B,Non_Verified,bicurious,Switch,,15,before_33_days,27.3.2017,0,0:12,0.0,0.0,0.0,,unknown_risk
25315,47875.0,male,"29,7",J,Non_Verified,bicurious,Submisive,Men,15,before_18_days,27.3.2017,0,0:0,1.0,0.0,0.0,,unknown_risk
25316,47876.0,male,"27,5",B,Non_Verified,Heterosexual,Submisive,Nobody,0,before_33_days,27.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25317,47877.0,male,"42,7",H,Non_Verified,Heterosexual,Submisive,Nobody,0,before_33_days,27.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25318,47879.0,male,"36,5",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_33_days,27.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25319,47881.0,male,"19,8",M,Non_Verified,bicurious,Submisive,Women,0,before_33_days,27.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25320,47882.0,male,"57,3",B,Non_Verified,bisexual,Submisive,Nobody,30,before_11_days,27.3.2017,0,0:2,0.0,0.0,0.0,,unknown_risk
25321,47886.0,male,"21,1",N,Non_Verified,Heterosexual,Submisive,Nobody,0,before_33_days,27.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25322,47889.0,male,"39,8",G,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1_days,27.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25323,47891.0,male,"21,9",M,Non_Verified,Heterosexual,Submisive,Nobody,0,before_33_days,27.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25324,47892.0,male,"20,7",K,Non_Verified,Heterosexual,Switch,Women,0,before_5_days,27.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25325,47893.0,female,"37,3",B,Non_Verified,Heterosexual,Submisive,Nobody,0,before_33_days,27.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25326,47895.0,male,"24,4",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_32_days,28.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25327,47896.0,male,"25,9",K,Non_Verified,Heterosexual,Dominant,Nobody,0,before_3_days,28.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25328,47897.0,male,"32,5",G,Non_Verified,Heterosexual,Dominant,Nobody,0,before_32_days,28.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25329,47899.0,female,"19,7",A,Non_Verified,bicurious,Submisive,Nobody_but_maybe,15,before_3_days,28.3.2017,0,2:47,0.0,0.0,0.0,,unknown_risk
25330,479.0,female,"39,6",F,Non_Verified,Heterosexual,Submisive,Men_and_Women,110,before_650_days,30.1.2010,0,4:25,0.0,0.0,13.0,"14306,29661",unknown_risk
25331,47900.0,female,"19,1",A,Non_Verified,bicurious,Submisive,Women,0,before_20_days,28.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25332,47904.0,female,"26,7",G,Non_Verified,Heterosexual,Dominant,Men,1,before_6_days,28.3.2017,1,0:0,0.0,0.0,0.0,,unknown_risk
25333,47906.0,female,"18,8",L,Non_Verified,Heterosexual,Submisive,Nobody,0,before_7_days,28.3.2017,0,0:1,0.0,0.0,0.0,,unknown_risk
25334,4791.0,male,"32,3",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1882_days,4.3.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
25335,47912.0,male,"36,2",A,Non_Verified,Heterosexual,Dominant,Women,0,before_1_days,29.3.2017,0,0:0,1.0,0.0,0.0,,unknown_risk
25336,47913.0,male,25,B,Non_Verified,bisexual,Switch,Nobody,0,before_31_days,29.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25337,47914.0,female,"38,3",L,Non_Verified,Heterosexual,Submisive,Men,2,before_1_days,29.3.2017,5,1:36,0.0,0.0,0.0,,unknown_risk
25338,47918.0,male,"45,2",G,Non_Verified,Heterosexual,Dominant,Women,0,before_1_days,29.3.2017,0,0:0,1.0,0.0,0.0,,unknown_risk
25339,47919.0,male,"53,1",L,Non_Verified,Heterosexual,Dominant,Women,0,before_23_days,29.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25340,4792.0,male,"39,9",B,Non_Verified,bisexual,Switch,Men_and_Women,71,before_12_days,5.3.2012,19,1:15,0.0,0.0,6.0,,unknown_risk
25341,47920.0,male,"35,2",A,Non_Verified,bicurious,Switch,Nobody,0,before_31_days,29.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25342,47924.0,male,52,G,Non_Verified,Heterosexual,Submisive,Nobody,0,before_31_days,29.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25343,47927.0,male,"24,6",J,Non_Verified,Heterosexual,Switch,Nobody,0,before_9_days,29.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25344,47928.0,female,"20,2",H,Non_Verified,bicurious,Switch,Women,15,before_1_days,29.3.2017,0,7:50,1.0,0.0,0.0,47929,unknown_risk
25345,47929.0,male,"27,9",H,Verified,Heterosexual,Dominant,Women,150,before_1_days,29.3.2017,5,46:50,0.0,0.0,5.0,"47795,45778,47928",unknown_risk
25346,4793.0,male,"41,6",G,Non_Verified,Heterosexual,Submisive,Nobody,0,before_1881_days,5.3.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
25347,47931.0,male,"26,4",J,Non_Verified,Heterosexual,Switch,Nobody,0,before_19_days,29.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25348,47935.0,female,"34,9",A,Non_Verified,bicurious,Switch,Women,0,before_3_days,29.3.2017,0,0:59,1.0,0.0,0.0,,unknown_risk
25349,47938.0,male,"27,2",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_30_days,30.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25350,47939.0,male,29,B,Non_Verified,Heterosexual,Switch,Nobody,0,before_30_days,30.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25351,4794.0,female,"29,8",G,Non_Verified,bisexual,Dominant,Nobody,0,before_1874_days,5.3.2012,0,0:0,0.0,0.0,1.0,,unknown_risk
25352,47942.0,male,"32,7",B,Non_Verified,Heterosexual,Dominant,,0,before_27_days,30.3.2017,0,0:0,1.0,0.0,0.0,,unknown_risk
25353,47943.0,female,"28,2",B,Non_Verified,Heterosexual,Submisive,Men,0,before_5_days,30.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25354,47944.0,male,"18,8",F,Non_Verified,Heterosexual,Switch,Nobody,0,before_30_days,30.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25355,47945.0,male,"19,6",L,Non_Verified,bisexual,Submisive,Nobody,0,before_30_days,30.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25356,47946.0,female,"36,6",B,Non_Verified,bisexual,Switch,Nobody,0,before_4_days,30.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25357,47948.0,male,"36,9",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_1_days,31.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25358,4795.0,male,"41,6",G,Non_Verified,Heterosexual,Submisive,Nobody,15,before_1762_days,5.3.2012,0,0:0,0.0,0.0,0.0,,unknown_risk
25359,47951.0,male,"24,9",B,Non_Verified,bicurious,Submisive,Men_and_Women,0,before_29_days,31.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25360,47952.0,female,22,A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_29_days,31.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25361,47954.0,male,"22,9",A,Non_Verified,Homosexual,Dominant,,0,before_3_days,31.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25362,47955.0,male,"22,9",A,Non_Verified,Heterosexual,Dominant,Nobody,0,before_29_days,31.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25363,47956.0,male,"20,4",A,Non_Verified,bicurious,Submisive,Nobody,0,before_29_days,31.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25364,47958.0,female,"18,5",G,Non_Verified,bicurious,Submisive,Nobody,0,before_1_days,31.3.2017,0,0:0,0.0,0.0,0.0,"42407,33828",unknown_risk
25365,47962.0,male,36,A,Non_Verified,Heterosexual,Dominant,Women,0,before_25_days,31.3.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25366,47963.0,male,"28,1",G,Non_Verified,Heterosexual,Switch,Nobody_but_maybe,0,before_1_days,31.3.2017,3,4:14,0.0,0.0,0.0,,unknown_risk
25367,47964.0,male,"42,6",H,Non_Verified,Heterosexual,Dominant,Women,0,before_3_days,1.4.2017,0,0:0,1.0,0.0,0.0,,unknown_risk
25368,47966.0,female,"29,3",B,Non_Verified,Heterosexual,Submisive,Men,0,before_7_days,1.4.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25369,47967.0,male,"36,8",L,Non_Verified,Heterosexual,Switch,Nobody,0,before_28_days,1.4.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25370,47969.0,female,"26,7",D,Non_Verified,Heterosexual,Submisive,Nobody_but_maybe,5,before_1_days,1.4.2017,0,0:0,1.0,0.0,1.0,,unknown_risk
25371,4797.0,male,"53,3",L,Non_Verified,Heterosexual,Dominant,Women,15,before_1_days,5.3.2012,0,0:0,1.0,0.0,0.0,,unknown_risk
25372,47975.0,female,"20,8",O,Non_Verified,bicurious,Submisive,Nobody,0,before_28_days,1.4.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25373,47978.0,female,"18,6",O,Non_Verified,bisexual,Submisive,,15,before_6_days,2.4.2017,0,0:0,0.0,0.0,0.0,"17914,33828,34715,27290",unknown_risk
25374,47979.0,male,44,M,Non_Verified,bisexual,Submisive,Men_and_Women,0,before_12_days,2.4.2017,0,0:0,1.0,0.0,0.0,,unknown_risk
25375,47982.0,male,"39,8",F,Non_Verified,Homosexual,Submisive,Nobody,0,before_27_days,2.4.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25376,47984.0,male,"19,6",O,Non_Verified,Heterosexual,Switch,Nobody,0,before_27_days,2.4.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25377,47986.0,male,"42,7",J,Non_Verified,Heterosexual,Dominant,Nobody,0,before_12_days,2.4.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25378,47987.0,male,"25,7",M,Non_Verified,Heterosexual,Dominant,Nobody,0,before_27_days,2.4.2017,0,0:13,0.0,0.0,0.0,,unknown_risk
25379,4799.0,male,"45,2",A,Non_Verified,Heterosexual,Dominant,Women,15,before_1489_days,5.3.2012,0,0:4,0.0,0.0,0.0,,unknown_risk
25380,47990.0,male,"34,6",B,Non_Verified,Heterosexual,Dominant,Nobody,0,before_27_days,2.4.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25381,47991.0,male,"19,4",H,Non_Verified,bisexual,Submisive,,15,before_3_days,2.4.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25382,47992.0,male,"25,9",O,Non_Verified,Heterosexual,Switch,Nobody,15,before_27_days,2.4.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25383,47993.0,male,"30,2",A,Non_Verified,bisexual,Dominant,Men,0,before_11_days,2.4.2017,0,0:0,1.0,0.0,0.0,,unknown_risk
25384,47995.0,male,"29,3",H,Non_Verified,Heterosexual,Submisive,Nobody,0,before_27_days,2.4.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25385,47996.0,female,"24,6",A,Non_Verified,Homosexual,Submisive,Women,0,before_26_days,2.4.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
25386,47998.0,male,"20,9",C,Non_Verified,Heterosexual,Submisive,Nobody,0,before_26_days,3.4.2017,0,0:0,0.0,0.0,0.0,,unknown_risk
